1_28_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9647695924457084;132.35859718973575;284.3296416990204;381.4634488460103;442.6743774042901;471.1693183023203;466.67523491015476;426.810338931486;358.1755005945648;256.78530565402565;126.99685004432358;24.6711954664434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.043514471660945;91.41657700067267;114.62994311462717;104.82891380661643;179.55705402627925;166.4298557467783;164.9462145185694;140.16179550547972;134.57213101322938;96.5894675627531;67.10549116155778;11.669184989941074;0.0;0.0;0.0;0.0
2_1_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40005015082688405;1.4699178086581826;4.879545664470292;4.786071673843606;14.104912273057977;9.025344340786006;8.88633978988942;3.3844421188158664;3.8615009455855294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.923992482948166;1.357070504385086;2.872030201323444;6.594044873736749;17.702940796660357;25.174096534113122;10.689471716462814;25.266115975986224;35.820458263336356;17.347933863037284;30.112242906167594;10.509306310947446;5.606995923080279;0.6378523234278233;0.0;0.0;0.0
3_15_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21503904944783225;29.5139856526616;63.29868787335495;84.90459832671472;98.51239940469644;104.81681376310254;103.80854987164342;94.9310232418491;79.68978684085954;57.19858909825309;28.358126283728538;5.521924100211961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4935839639097885;20.522472988763813;25.689304137178198;23.487832675987953;40.194478570640506;37.256721168048;36.91725995431884;31.375621380520236;30.136141611093237;21.650261177797777;15.062881457821634;2.6194059357661486;0.0;0.0;0.0;0.0
4_5_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4547784141416684;1.8195977649065813;6.167356041371854;6.052573918418985;18.79072866785865;11.669258853615997;11.59467406428643;4.265424070840061;6.085023081238791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.748920414269572;1.6776919987482866;3.606747246273793;8.385554826269471;22.837241485090082;32.77165557392334;13.748448175707814;32.850590062214565;47.270298917400424;22.30691060368177;37.726755139267745;13.20310312475239;6.962616468770481;0.7623231123063489;0.0;0.0;0.0
5_1_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15062419092616477;0.5477682252810815;1.8147546066722475;1.7798836821068567;5.217603004493576;3.3486032420222442;3.293873671225483;1.2592374161338826;1.4011440727788478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9543658088591043;0.506116594589906;1.0688991235950536;2.4501858598053743;6.569830598374486;9.333856218611574;3.968050829649355;9.369209496579163;13.262668964024101;6.440030283019101;11.207213430179628;3.9104177126474755;2.0888819057099797;0.23828644971487198;0.0;0.0;0.0
6_9_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015018743860629258;2.033353578059983;4.066116885843983;5.264146671898802;5.855957246513851;5.694420271524491;5.136178280591838;4.483032918054529;4.772540236870949;3.844978566303863;2.2436607034910576;0.46979259351572233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2821718215408899;1.3530971788661352;1.7671258724420509;1.0244417553026477;2.2328950661130245;2.0214901712528763;2.3105249857076413;1.993732888858761;1.8185931353218516;0.36606324218261116;1.2390204981829238;0.23102165469111155;0.0;0.0;0.0
7_11_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8354556591340645;114.3853084143469;245.4612086354851;295.5194691071201;302.91305438075625;286.57666772301786;217.83201162098632;217.82692884909852;217.95170133025306;221.65863746128744;109.43741807522174;21.34444326788494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.355183085324533;78.94865996857102;98.99313702029532;90.59090030912918;154.83567473718654;143.6498136501256;142.30438990574154;121.00639973045539;116.20057184819977;83.36420430912071;57.87196627666191;10.092883453840985;0.0;0.0;0.0;0.0
8_11_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.827706507778613;113.46365013688663;243.6584020604503;326.7631586841831;379.13654929477144;403.5328773572437;399.6899840188114;365.58491290410865;306.8343372955666;220.00732675207894;108.85918609968988;21.15638778627397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.19414755686751;78.372872150359;98.25127366347162;89.86842679718416;153.83552295150184;142.63529745594414;141.34020579630058;120.13935866949463;115.33775964174568;82.81906873029212;57.522405068102174;10.010639689407997;0.0;0.0;0.0;0.0
9_14_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2583940063435723;8.603014646295431;28.81572074267199;28.270366330761334;85.26539472149622;53.83483301089189;53.218770435733205;19.961335259235607;25.266604636952593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.251314591242995;7.938040721185899;16.912043034690146;39.045080732037874;105.4877588704128;150.611136289049;63.61135384510041;151.07988581987775;215.61437204959398;103.22404822914831;177.14417765221026;61.89782649597142;32.85835909723316;3.6769744055869205;0.0;0.0;0.0
10_29_DG;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.181171514580319;33.033674598289046;112.20484163309074;110.11742955307919;343.60277141086544;212.77720663403167;211.60081496245962;77.57630112396646;112.88772521157797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.89089317386518;30.452736845935192;65.575284419941;152.65635997581674;416.3252371708291;597.9440429854737;250.562102799278;599.3156102480468;863.6163356988187;406.5176265529328;685.7636026454716;240.05857902351732;126.45167789859612;13.78332473166919;0.0;0.0;0.0
