Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(kWh),HeatRejection:Electricity(kWh),HeatRejection:Gas(kBtu),Heating:Gas(kBtu),WaterSystems:Gas(kBtu),InteriorEquipment:Gas(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),Cooling Coil Ice Thermal Storage End Fraction(),HeatRejection:Electricity(),WaterSystems:Electricity()
2017/02/03 02:00:00,3068.1088855925473,0.0,9422.110358460144,85.14281056839556,0.0,446.31495072856956,642.8674895724045,1257.1752312956119,379.16997276246866,57.93494740046051,165.71020223767007,1.7591891184693194,0.0,6835.42018643491,782.3228098002003,1804.3673622250337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.1088855925473,3068.1088855925473,0.0,3409.009872880608,0.0,3068.1088855925473,3409.009872880608,0.0,0.0,0.0,0.0
2017/02/03 03:00:00,3884.855945934159,0.0,15479.319623865318,355.2233237850677,0.0,422.1691102393562,642.8674895724045,1385.4809984993938,693.2825463043584,181.6112936201342,165.6175561726347,6.56953583231296,0.0,12771.265944955492,437.56591404123446,2270.487764868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3884.855945934159,3884.855945934159,0.0,4316.50660659351,0.0,3884.855945934159,4316.50660659351,0.0,0.0,0.0,0.0
2017/02/03 04:00:00,3205.1819627491604,0.0,10617.88583955372,115.7285524869371,0.0,422.1691102393562,642.8674895724045,1278.7418645401694,391.99264375330876,153.07513243657746,166.3662562202049,2.206821591705222,0.0,8296.603702311471,571.1314433809259,1750.1506938613259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.1819627491604,3205.1819627491604,0.0,3561.3132919435125,0.0,3205.1819627491604,3561.3132919435125,0.0,0.0,0.0,0.0
2017/02/03 05:00:00,4708.247944135184,0.0,31058.765460777126,164.52237272431557,0.0,511.2925526612744,642.8674895724045,1862.6474590745972,1134.5730408294655,172.44836115670543,184.49435275989342,3.368223448031927,0.0,27126.817524079557,548.1563953511743,3383.7915413463934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.247944135184,4708.247944135184,0.0,5231.38660459465,0.0,4708.247944135184,5231.38660459465,0.0,0.0,0.0,0.0
2017/02/03 06:00:00,5085.249611262623,0.0,23482.586447039288,67.14903575463947,0.0,622.7191126183913,642.8674895724045,2899.9206815005787,505.0522359363064,88.54950664901459,225.5962289792655,1.361228343526532,0.0,15496.558113404797,657.8807461424742,7328.147587492018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5085.249611262623,5085.249611262623,0.0,5650.2773458473575,0.0,5085.249611262623,5650.2773458473575,0.0,0.0,0.0,0.0
2017/02/03 07:00:00,7665.491843562113,0.0,48397.43347951881,159.39556936634602,0.0,1052.1884084025112,862.055452194704,3976.866990353819,1128.7465959069486,110.97728730751658,339.96122498046293,3.266223141306267,0.0,24593.483667925364,15234.419039535569,8569.530772057884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7665.491843562113,7665.491843562113,0.0,8517.213159513458,0.0,7665.491843562113,8517.213159513458,0.0,0.0,0.0,0.0
2017/02/03 08:00:00,9113.019221081187,0.0,64863.506629162155,25.644775223502265,0.0,1438.9635956257112,862.055452194704,4132.859064928475,1114.069256760434,118.48468455948843,1196.4365489395711,0.537862417035032,0.0,36375.25545247141,18204.584550912652,10283.666625778094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9113.019221081187,9113.019221081187,0.0,10125.576912312428,0.0,9113.019221081187,10125.576912312428,0.0,0.0,0.0,0.0
2017/02/03 09:00:00,9890.322405387806,0.0,69072.08469582735,42.72953270037571,0.0,2206.1612181556625,0.0,4836.9711566267315,1212.635384123778,201.15484180608536,1165.6363584290011,0.7170069896180891,0.0,38370.323733551086,18500.89787592921,12200.86308634706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9890.322405387806,9890.322405387806,0.0,10989.247117097562,0.0,9890.322405387806,10989.247117097562,0.0,0.0,0.0,0.0
2017/02/03 10:00:00,10668.305826437681,0.0,63064.92592210208,62.28693727471112,0.0,2591.8191168980547,0.0,5584.015161383878,1003.227454470839,250.33435581781202,940.4232304562875,0.8538762138775642,0.0,31055.202270383408,18570.454706295404,13439.268945423268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10668.305826437681,10668.305826437681,0.0,11853.673140486311,0.0,10668.305826437681,11853.673140486311,0.0,0.0,0.0,0.0
2017/02/03 11:00:00,12165.649256359115,0.0,62410.30849811956,107.91511254259481,0.0,3005.8777982450933,0.0,6418.301389552649,1094.2965253500072,454.7065125629237,848.1513311375265,1.0548930460969328,0.0,27925.515733758482,17961.27776110143,16523.515003259643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12165.649256359115,12165.649256359115,0.0,13517.388062621238,0.0,12165.649256359115,13517.388062621238,0.0,0.0,0.0,0.0
2017/02/03 12:00:00,12759.80281737658,0.0,62731.76232636704,206.5619832999546,0.0,3015.2567680491397,0.0,6788.812071746144,1127.786893204548,453.87729808040496,900.159460240091,1.2073823942886928,0.0,25780.65375742408,18866.58235266154,18084.526216281436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12759.80281737658,12759.80281737658,0.0,14177.558685973976,0.0,12759.80281737658,14177.558685973976,0.0,0.0,0.0,0.0
2017/02/03 13:00:00,12244.506432385373,0.0,55832.41047090932,329.6326795922036,0.0,2993.3183190277155,0.0,6156.419475897977,1199.5157253338793,450.58373745800867,837.3000510721198,1.7248800963905924,0.0,21077.481914730783,17711.076481911627,17043.85207426691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12244.506432385373,12244.506432385373,0.0,13605.007147094857,0.0,12244.506432385373,13605.007147094857,0.0,0.0,0.0,0.0
2017/02/03 14:00:00,12256.07995204933,0.0,54299.692309418824,294.4133138809262,0.0,3041.807986684719,0.0,6285.95272690775,1198.8863059149696,381.643932872012,781.4792205325158,2.112424868604913,0.0,20704.33362724692,17914.786103865114,15680.572578306792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12256.07995204933,12256.07995204933,0.0,13617.866613388147,0.0,12256.07995204933,13617.866613388147,0.0,0.0,0.0,0.0
2017/02/03 15:00:00,11727.129420105188,0.0,51575.46581768612,262.8658896829587,0.0,3031.543538961974,0.0,5841.184422772815,1162.7953149814098,449.9638159497628,700.6738175250704,2.0910563241167504,0.0,20160.471773675647,17097.700961663795,14317.293082346672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11727.129420105188,11727.129420105188,0.0,13030.143800116875,0.0,11727.129420105188,13030.143800116875,0.0,0.0,0.0,0.0
2017/02/03 16:00:00,11626.502822344075,0.0,53268.24967353635,191.52706988834797,0.0,3052.724937504828,0.0,5691.345290161261,1298.5706964551484,448.67759296135625,666.0300041625526,1.6156673035030291,0.0,21416.76046892631,17211.59076831778,14639.89843629226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11626.502822344075,11626.502822344075,0.0,12918.336469271193,0.0,11626.502822344075,12918.336469271193,0.0,0.0,0.0,0.0
2017/02/03 17:00:00,12137.976072458725,0.0,58079.680493626714,255.13600165526736,0.0,2949.2140049267246,0.0,6191.953652446204,1330.8894506920342,449.54838341967263,683.6105707782365,1.6124446335066307,0.0,24609.712518487126,16836.867463719467,16633.10051142013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12137.976072458725,12137.976072458725,0.0,13486.640080509693,0.0,12137.976072458725,13486.640080509693,0.0,0.0,0.0,0.0
2017/02/03 18:00:00,13067.854668297634,0.0,58806.97509084057,252.85604185521785,0.0,2656.6913942943147,862.055452194704,6124.9075371890585,1343.67852756376,449.40352410034353,1100.8545273158827,1.396099877276339,0.0,24285.520692180413,17888.353887240024,16633.10051142013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13067.854668297634,13067.854668297634,0.0,14519.838520330704,0.0,13067.854668297634,14519.838520330704,0.0,0.0,0.0,0.0
2017/02/03 19:00:00,12339.997257650924,0.0,55369.88856873824,332.04836786303196,0.0,2633.6396949065906,862.055452194704,5082.673370793464,1383.3852156011324,426.68803327360604,1356.7358645047723,2.041486059433213,0.0,21228.66111293402,18350.85849401086,15790.36896179337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12339.997257650924,12339.997257650924,0.0,13711.108064056581,0.0,12339.997257650924,13711.108064056581,0.0,0.0,0.0,0.0
2017/02/03 20:00:00,12181.618605549043,0.0,52162.82391016839,237.39247241068998,0.0,2747.46372630051,862.055452194704,4854.867941838843,1367.0988654572143,420.17659848803044,1430.8199448018056,1.0138316030572343,0.0,19506.869056099902,18334.60406872598,14321.3507853425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12181.618605549043,12181.618605549043,0.0,13535.131783943383,0.0,12181.618605549043,13535.131783943383,0.0,0.0,0.0,0.0
2017/02/03 21:00:00,11589.233355037524,0.0,52159.63298718627,323.15354366550866,0.0,2283.651051839541,862.055452194704,4776.934411220774,1414.3153040379814,420.07157797192434,1278.3406727100976,2.3470029418949525,0.0,20553.283450760384,18344.085859197494,13262.263677228406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11589.233355037524,11589.233355037524,0.0,12876.925950041694,0.0,11589.233355037524,12876.925950041694,0.0,0.0,0.0,0.0
2017/02/03 22:00:00,10342.096971113893,0.0,49803.800687266,140.98665990643525,0.0,1910.270825856158,862.055452194704,4236.124456982683,1267.703230177837,290.9624481063301,1404.3678975982966,1.2616618363469987,0.0,19867.11861788755,18091.914556473876,11844.76751290458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10342.096971113893,10342.096971113893,0.0,11491.218856793217,0.0,10342.096971113893,11491.218856793217,0.0,0.0,0.0,0.0
2017/02/03 23:00:00,8330.090695813913,0.0,46306.11709033992,400.7920824704701,0.0,1307.5108678760587,862.055452194704,2854.252223603778,1188.794858037196,310.8773139940665,1169.4175219026872,6.769903232409383,0.0,21680.890427847957,18047.069579070354,6578.157083421615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.090695813913,8330.090695813913,0.0,9255.656328682124,0.0,8330.090695813913,9255.656328682124,0.0,0.0,0.0,0.0
2017/02/04 00:00:00,5512.616800338414,0.0,38074.54053134219,20.165430828052394,0.0,906.7647905794348,862.055452194704,1631.501132712588,993.0793707551195,63.40827303893339,826.0556567904433,0.5515783354682251,0.0,19620.788148377844,15772.834732273563,2680.917650690775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512.616800338414,5512.616800338414,0.0,6125.129778153792,0.0,5512.616800338414,6125.129778153792,0.0,0.0,0.0,0.0
2017/02/04 01:00:00,4402.787910442486,0.0,30350.83540174623,442.150586328646,0.0,628.1573213303516,642.8674895724045,1448.8216506247977,625.4109461967558,108.26014929561963,466.517895574448,8.56777961096446,0.0,12467.73408392847,15504.180216221761,2378.921101596007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402.787910442486,4402.787910442486,0.0,4891.986567158317,0.0,4402.787910442486,4891.986567158317,0.0,0.0,0.0,0.0
2017/02/04 02:00:00,3056.6124039803003,0.0,8875.749738088893,17.374439675054933,0.0,473.9089251051959,642.8674895724045,1201.4944202427848,430.97821634302454,91.14107198084245,166.2660256213085,0.5477235311880967,0.0,6218.42650760357,798.7391998965784,1858.5840305887416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.6124039803003,3056.6124039803003,0.0,3396.2360044225557,0.0,3056.6124039803003,3396.2360044225557,0.0,0.0,0.0,0.0
2017/02/04 03:00:00,3785.3694728919927,0.0,18303.364002859467,433.2493944266897,0.0,422.1691102393562,642.8674895724045,1322.5684326592495,647.1813307431614,110.1998473476731,166.92112726218917,8.178648732772212,0.0,15593.309210843661,439.5670271472142,2270.487764868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.3694728919927,3785.3694728919927,0.0,4205.966080991102,0.0,3785.3694728919927,4205.966080991102,0.0,0.0,0.0,0.0
2017/02/04 04:00:00,3120.5180524864313,0.0,9892.405301855384,22.060591211967314,0.0,422.1691102393562,642.8674895724045,1187.0309106681511,487.50501251965903,160.50910596985943,165.8145912592272,0.5271491373094884,0.0,7581.136499302149,561.1181086919105,1750.1506938613259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.5180524864313,3120.5180524864313,0.0,3467.242280540479,0.0,3120.5180524864313,3467.242280540479,0.0,0.0,0.0,0.0
2017/02/04 05:00:00,4457.302257167779,0.0,26784.59098410707,438.87910630940274,0.0,422.1691102393562,642.8674895724045,1593.6434766414463,976.8412447110765,162.70193128383585,179.9521933621824,8.21361313957668,0.0,22917.090429497923,556.338647726034,3311.161906883122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457.302257167779,4457.302257167779,0.0,4952.558063519754,0.0,4457.302257167779,4952.558063519754,0.0,0.0,0.0,0.0
2017/02/04 06:00:00,4693.755666534577,0.0,21059.65369575192,70.37065542473228,0.0,422.1691102393562,642.8674895724045,2641.286800691205,536.9124237505305,148.52833648749586,198.0885650947523,1.498193365604187,0.0,13254.62631835677,657.9427610938205,7147.08461630133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693.755666534577,4693.755666534577,0.0,5215.28407392731,0.0,4693.755666534577,5215.28407392731,0.0,0.0,0.0,0.0
2017/02/04 07:00:00,6988.238074398752,0.0,47141.315273412525,430.5922891673735,0.0,713.4623891928038,862.055452194704,3600.496030405602,942.226102323265,126.14463656204231,273.31346501508864,7.913617629376478,0.0,23717.844425407966,15216.577133295541,8206.893714709018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6988.238074398752,6988.238074398752,0.0,7764.70897155417,0.0,6988.238074398752,7764.70897155417,0.0,0.0,0.0,0.0
2017/02/04 08:00:00,7068.675449596694,0.0,57201.621609116766,76.2673613940424,0.0,813.3275583172624,862.055452194704,3537.477287010025,1111.7995284787721,121.1603900399597,335.86424519324476,1.688511865013464,0.0,32508.18272216394,14950.226251116734,9743.212635836084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7068.675449596694,7068.675449596694,0.0,7854.083832885214,0.0,7068.675449596694,7854.083832885214,0.0,0.0,0.0,0.0
2017/02/04 09:00:00,7795.768396080395,0.0,66168.97317391878,40.91058910836747,0.0,1450.5645129732702,0.0,4396.459746827733,1187.2995305043464,98.46009746173918,397.57589876408235,0.8900980349940959,0.0,39201.378592629655,15125.822119011493,11841.772462277633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7795.768396080395,7795.768396080395,0.0,8661.964884533772,0.0,7795.768396080395,8661.964884533772,0.0,0.0,0.0,0.0
2017/02/04 10:00:00,9476.657662996757,0.0,63727.16130347529,47.26181111429508,0.0,1819.8211945336022,0.0,5107.388349165704,1158.6139171955863,93.36784922154142,1024.9545421394755,0.9330930699942053,0.0,32296.302305602592,18241.73622482393,13189.122773048746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9476.657662996757,9476.657662996757,0.0,10529.619625551952,0.0,9476.657662996757,10529.619625551952,0.0,0.0,0.0,0.0
2017/02/04 11:00:00,10796.11891349246,0.0,65783.92369426915,74.70539480877285,0.0,2197.7946166621623,0.0,5850.4634668047465,1206.1537609718066,298.061298989195,943.6127114881346,1.0107572110869443,0.0,31095.564359097294,18360.773835923024,16327.585499248835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.11891349246,10796.11891349246,0.0,11995.687681658288,0.0,10796.11891349246,11995.687681658288,0.0,0.0,0.0,0.0
2017/02/04 12:00:00,11099.772982739843,0.0,66633.13777998147,160.7418972618431,0.0,2191.0147115008504,0.0,5935.724980885236,1309.261810951372,297.401707752823,938.2411407659483,1.245773259761947,0.0,30499.096595281735,18299.661140792807,17834.38004390692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11099.772982739843,11099.772982739843,0.0,12333.08109193316,0.0,11099.772982739843,12333.08109193316,0.0,0.0,0.0,0.0
2017/02/04 13:00:00,10681.134543702172,0.0,64558.190363170936,227.45451625364848,0.0,2096.243267707075,0.0,5504.010842274169,1305.8935081340785,323.4184408697636,960.9102385651563,2.473957444089667,0.0,29190.42362126186,18574.060840016675,16793.705901892394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10681.134543702172,10681.134543702172,0.0,11867.927270780188,0.0,10681.134543702172,11867.927270780188,0.0,0.0,0.0,0.0
2017/02/04 14:00:00,10341.819866881526,0.0,60879.84258001604,128.82290237935555,0.0,2082.3928822035814,0.0,5438.212185590047,1257.220400981829,295.8346364303996,877.4398318158902,1.1672550262316408,0.0,27197.868246077032,18251.547928006745,15430.426405932272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10341.819866881526,10341.819866881526,0.0,11490.910963201693,0.0,10341.819866881526,11490.910963201693,0.0,0.0,0.0,0.0
2017/02/04 15:00:00,9980.733522324515,0.0,63669.10274715587,157.15956037729453,0.0,2076.093495817614,0.0,5038.5838734227755,1286.4815212366032,324.8334221654859,834.255268406305,2.3388816425410806,0.0,31938.73820962198,17663.21762756173,14067.146909972153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9980.733522324515,9980.733522324515,0.0,11089.703913693907,0.0,9980.733522324515,11089.703913693907,0.0,0.0,0.0,0.0
2017/02/04 16:00:00,9437.020697874386,0.0,58808.17019596703,86.47170233126619,0.0,2042.9085560498256,0.0,4748.218768170638,1230.7664012309547,295.10582892626013,770.2475124611512,1.0019886907979738,0.0,27071.466408381373,17455.895975362833,14280.807812222833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9437.020697874386,9437.020697874386,0.0,10485.578553193762,0.0,9437.020697874386,10485.578553193762,0.0,0.0,0.0,0.0
2017/02/04 17:00:00,10040.337196581111,0.0,71495.27492824387,135.22626242177373,0.0,2067.848932564821,0.0,5245.376690686327,1312.095036947549,285.5582776288086,730.4207108551979,1.5113454631434564,0.0,37715.0105163578,17293.234678750272,16487.02973313581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10040.337196581111,10040.337196581111,0.0,11155.930218423457,0.0,10040.337196581111,11155.930218423457,0.0,0.0,0.0,0.0
2017/02/04 18:00:00,11750.777855534565,0.0,68545.41265637505,79.31730587241597,0.0,2127.7053155507497,862.055452194704,5787.685592312278,1264.3587128833983,289.26803404160114,1077.3805579336827,0.7069447322386351,0.0,34508.250962476515,17550.131960762723,16487.02973313581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11750.777855534565,11750.777855534565,0.0,13056.419839482847,0.0,11750.777855534565,13056.419839482847,0.0,0.0,0.0,0.0
2017/02/04 19:00:00,11186.297268834125,0.0,67225.26473957721,63.38795959854815,0.0,2026.9521836345982,862.055452194704,5061.263661188767,1352.992969001233,294.40865875180054,1294.7441263707863,0.5577520792842161,0.0,33328.82169740396,18277.490485956438,15618.952556216804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11186.297268834125,11186.297268834125,0.0,12429.21918759347,0.0,11186.297268834125,12429.21918759347,0.0,0.0,0.0,0.0
2017/02/04 20:00:00,10431.929728163072,0.0,60590.39857525859,119.46137846170159,0.0,1783.725201331627,862.055452194704,4718.279530224564,1272.8153848190118,91.01464441379808,1352.6753278296583,1.9683028736032515,0.0,28532.49723172813,18016.400300491932,14041.501043038517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10431.929728163072,10431.929728163072,0.0,11591.033031292302,0.0,10431.929728163072,11591.033031292302,0.0,0.0,0.0,0.0
2017/02/04 21:00:00,9679.961806234898,0.0,57901.78870477661,233.48263115882875,0.0,1694.601758909709,862.055452194704,4103.907278368535,1223.956293189026,91.34542062227773,1237.0768478472055,3.601617930208077,0.0,26886.475688614795,18087.115749601107,12928.197266560714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679.961806234898,9679.961806234898,0.0,10755.513118038778,0.0,9679.961806234898,10755.513118038778,0.0,0.0,0.0,0.0
2017/02/04 22:00:00,9494.595587992577,0.0,56012.3592326892,160.7194488271735,0.0,1694.601758909709,862.055452194704,3922.1093244944295,1169.4072961585834,100.20309057992928,1352.6449249009493,2.919785912695394,0.0,26421.14464423636,18026.296817852246,11564.917770600596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.595587992577,9494.595587992577,0.0,10549.550653325086,0.0,9494.595587992577,10549.550653325086,0.0,0.0,0.0,0.0
2017/02/04 23:00:00,7904.368467959042,0.0,56851.87541367987,307.90840738065356,0.0,1299.8282405685818,862.055452194704,2752.4560231693895,1178.9540489337046,158.49193292397916,1109.8643270133593,4.875529760267447,0.0,32942.604653658,17458.425319159676,6450.845440862205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7904.368467959042,7904.368467959042,0.0,8782.631631065602,0.0,7904.368467959042,8782.631631065602,0.0,0.0,0.0,0.0
2017/02/05 00:00:00,5791.403986881604,0.0,50564.98110771269,152.20954009256604,0.0,933.438404528167,862.055452194704,1558.0147286296017,1047.5908227661173,109.16579129922418,916.9996425709458,2.894489696609323,0.0,31414.77730502722,16469.286151994693,2680.917650690775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5791.403986881604,5791.403986881604,0.0,6434.893318757338,0.0,5791.403986881604,6434.893318757338,0.0,0.0,0.0,0.0
2017/02/05 01:00:00,4068.1745165153025,0.0,32899.067780448975,228.96611384409687,0.0,500.89668986863677,642.8674895724045,1406.8231249816363,533.937860820919,199.2399146231712,519.7913999806684,3.6178309152722266,0.0,14608.928860056352,15866.440303348909,2423.6986170437176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4068.1745165153025,4068.1745165153025,0.0,4520.193907239224,0.0,4068.1745165153025,4520.193907239224,0.0,0.0,0.0,0.0
2017/02/05 02:00:00,3346.190473602277,0.0,14627.242647229672,232.49170702665413,0.0,473.8600788023936,642.8674895724045,1193.2723100990638,513.347708729438,81.22388737091056,172.9381810080265,4.155019084889126,0.0,12033.396488158645,690.484613034574,1903.3615460364526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.190473602277,3346.190473602277,0.0,3717.9894151136414,0.0,3346.190473602277,3717.9894151136414,0.0,0.0,0.0,0.0
2017/02/05 03:00:00,3565.70059517834,0.0,18950.935385358378,219.41138076457528,0.0,422.120263936554,642.8674895724045,1314.3463225155288,667.7363451888633,89.31451694305818,174.2219658237903,3.6482185250689265,0.0,16204.812347465971,430.8577575761042,2315.265280316302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.70059517834,3565.70059517834,0.0,3961.8895501981556,0.0,3565.70059517834,3961.8895501981556,0.0,0.0,0.0,0.0
2017/02/05 04:00:00,3234.1982505571123,0.0,15058.63465103194,149.5697175255089,0.0,422.120263936554,642.8674895724045,1178.8088005244306,552.71010612615,82.641227411932,170.63249985685536,2.8140536947804113,0.0,12656.925848786372,606.7805929365309,1794.9282093090364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234.1982505571123,3234.1982505571123,0.0,3593.5536117301244,0.0,3234.1982505571123,3593.5536117301244,0.0,0.0,0.0,0.0
2017/02/05 05:00:00,4211.331361370476,0.0,25325.10460319593,307.4552895344711,0.0,422.120263936554,642.8674895724045,1585.421366497726,913.0268579741836,119.75872709167905,183.8339948475358,4.81328000742406,0.0,21459.15493515602,510.0102457090809,3355.9394223308327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.331361370476,4211.331361370476,0.0,4679.257068189417,0.0,4211.331361370476,4679.257068189417,0.0,0.0,0.0,0.0
2017/02/05 06:00:00,4748.6731619113625,0.0,25333.613151297064,148.8023426258628,0.0,420.66542234998235,642.8674895724045,2620.425141894016,584.8185748485863,85.13345346575653,211.1541275678519,2.772517678404031,0.0,17512.162203892774,629.5888156552498,7191.862131749041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4748.6731619113625,4748.6731619113625,0.0,5276.303513234846,0.0,4748.6731619113625,5276.303513234846,0.0,0.0,0.0,0.0
2017/02/05 07:00:00,6613.007944807555,0.0,44297.0903145613,232.6324669197792,0.0,648.8009401730337,862.055452194704,3485.1810002128177,872.984714901681,198.59189613662227,277.115296123942,3.612086236478281,0.0,20868.769835901134,15285.082585230839,8143.237893429313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6613.007944807555,6613.007944807555,0.0,7347.786605341728,0.0,6613.007944807555,7347.786605341728,0.0,0.0,0.0,0.0
2017/02/05 08:00:00,6695.965660511166,0.0,57625.35792791589,199.44695297685942,0.0,676.403817826981,862.055452194704,3308.8917081183795,1007.1689037956316,96.14097631671308,333.3179467171759,3.504787461051595,0.0,33101.914066188365,14908.493135610675,9614.950726116847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6695.965660511166,6695.965660511166,0.0,7439.961845012406,0.0,6695.965660511166,7439.961845012406,0.0,0.0,0.0,0.0
2017/02/05 09:00:00,7303.426663467412,0.0,60181.95026654655,235.10799570025415,0.0,894.2132008914447,0.0,4354.67498918071,1119.1262773419614,100.58597028836792,386.8435331351593,3.8395818258443994,0.0,33558.20955515558,14988.88796256376,11634.852748827208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7303.426663467412,7303.426663467412,0.0,8114.918514963792,0.0,7303.426663467412,8114.918514963792,0.0,0.0,0.0,0.0
2017/02/05 10:00:00,7149.949822695406,0.0,58399.24721730862,147.06628678828673,0.0,1012.9825774366448,0.0,4315.504542934344,1019.4905318590437,93.0007972125864,350.29785322314365,2.5721181376849733,0.0,30260.500955852156,15373.920990280458,12764.825271176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7149.949822695406,7149.949822695406,0.0,7944.388691883785,0.0,7149.949822695406,7944.388691883785,0.0,0.0,0.0,0.0
